nombre,descripcion,fuente,url,tipo_documento,relevancia_predicha,explicacion_predicha,tiempo_ejecucion_seg,tokens_prompt,tokens_respuesta,tokens_totales,relevancia_real,explicacion_real,ano,exitos,peso_real
Resolución Exenta SII N° 67 del 12 de Junio del 2025,Establece medidas para asegurar el cumplimiento del deber de reserva de conformidad con el artículo 206 del código tributario,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso67.pdf,resolucion,No Relevante,"La normativa se enfoca en el deber de reserva tributaria y los mecanismos para asegurar su cumplimiento por parte de funcionarios públicos, sin abordar directamente temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, PSP o inicio de actividades. Tampoco modifica procesos generales que afecten el cumplimiento tributario automatizado de la fintech. Por lo tanto, no cumple reglas de negocio para ser considerada relevante.",2.551,2354,105,2459,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 20 del 20 de Febrero del 2025,"AUTORIZA A SERVICIOS DE DESARROLLO NUTRE SPA., PARA EMITIR BOLETAS DE SERVICIOS DE INGRESO A ESPECTÁCULOS PÚBLICOS, POR CUENTA DE TERCEROS, EN LA FORMA Y CONDICIONES QUE INDICA.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso20.pdf,resolucion,Relevante,"La resolución autoriza a una empresa para emitir boletas electrónicas de servicios por cuenta de terceros, específicamente para espectáculos públicos, lo que afecta directamente la emisión de boletas electrónicas y el cumplimiento tributario relacionado. Además, menciona la obligación de emitir boletas en formato electrónico conforme a normativas previas, lo que impacta procesos automatizados de cumplimiento tributario y emisión de comprobantes electrónicos en la fintech.",2.377,1002,97,1099,No Relevante,Contiene 'boletas electrónicas',2025,1,2
Resolución Exenta SII N° 14 del 30 de Enero del 2025,"Autoriza a empresa de correos de chile, Rut N° 60.503.000-9, para retener y enterar en arcas fiscales el impuesto al valor agregado según se indica.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso14.pdf,resolucion,No Relevante,"La normativa regula un cambio en el sujeto pasivo del IVA para la empresa de correos y sus agenciados, estableciendo obligaciones de retención y emisión de facturas de compra. Sin embargo, no se relaciona directamente con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado de fintech, medios de pago electrónicos, POS, comercio electrónico ni PSP. Tampoco modifica procesos generales que afecten el cumplimiento automatizado de la fintech. Por lo tanto, no cumple reglas de negocio.",2.778,1757,119,1876,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 27 del 10 de Abril del 2025,Tablas de impuesto único de segunda categoría para el mes de mayo de 2025 e información adicional relacionada con dicho tributo.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu27.pdf,circular,No Relevante,"La normativa se refiere exclusivamente a tablas de cálculo y montos del impuesto único de segunda categoría (IUSC) y aspectos relacionados con la tributación de rentas de trabajadores dependientes y autoridades. No aborda temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, puntos de venta, operadores, comercio electrónico o PSP, ni modifica procesos generales que afecten el cumplimiento automatizado de la fintech. Por lo tanto, no cumple reglas de negocio para ser considerada relevante.",3.024,2667,122,2789,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 29 del 10 de Abril del 2025,"Informa porcentaje de reajuste a aplicar a los impuestos anuales a la renta a declarar y pagar en el año tributario 2025, de acuerdo con lo dispuesto en el artículo 72 de la Ley sobre Impuesto a la Renta.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu29.pdf,circular,No Relevante,"La normativa se refiere exclusivamente al porcentaje de reajuste para impuestos anuales a la renta, sin relación directa con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, puntos de venta, operadores, comercio electrónico o PSP. No modifica procesos generales de cumplimiento tributario automatizado para fintech.",2.076,688,77,765,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 16 del 10 de Febrero del 2025,Informa datos relacionados con la aplicación del sistema de corrección monetaria. Cotizaciones de monedas de oro al 31.12.2024. Complementa Circular N° 9 de 2025.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu16.pdf,circular,No Relevante,"La normativa se refiere exclusivamente a la aplicación del sistema de corrección monetaria y cotizaciones de monedas de oro, sin relación directa con boletas, comprobantes electrónicos, registros tributarios, medios de pago electrónicos, puntos de venta, comercio electrónico o PSP. No modifica procesos generales que afecten el cumplimiento automatizado de la fintech.",2.105,687,80,767,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 33 del 13 de Marzo del 2025,Establece escala de tasas conforme al precio internacional de los minerales que se indican y para los efectos que se señalan.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso33.pdf,resolucion,No Relevante,"La normativa establece escalas de tasas para el impuesto único a pequeños mineros artesanales y la presunción de renta líquida imponible en minería, basadas en precios internacionales de minerales. No se relaciona con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario general, medios de pago electrónicos, puntos de venta, operadores, comercio electrónico ni PSP, ni modifica procesos generales que afecten el cumplimiento automatizado de la fintech. Por lo tanto, no cumple reglas de negocio.",3.707,1712,115,1827,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 33 del 17 de Abril del 2025,"Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.713 a los números 4, 6, 9, 10, 12, 17, 22 y 27 del artículo 97 del Código Tributario. Modifica las Circulares N° 63 de 2001 y N° 34 de 2022.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu33.pdf,circular,Relevante,"La Circular N° 33 del 17 de abril de 2025 introduce modificaciones sustantivas al artículo 97 del Código Tributario que afectan directamente el cumplimiento tributario automatizado, incluyendo sanciones relacionadas con la emisión, venta y facilitación de documentos tributarios falsos (boletas, facturas, guías de despacho, notas de débito y crédito), el envío de información electrónica al SII, la prohibición de emisión de documentos tributarios durante clausuras, y la suspensión del acceso a proveedores de servicios de pago (PSP). Además, regula aspectos vinculados con comercio electrónico, plataformas digitales y medios electrónicos de pago, todos temas directamente relacionados con el sistema de cumplimiento normativo automatizado para una fintech. Por tanto, la normativa es relevante para el sistema.",5.136,12118,170,12288,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'comercio electrónico' | Contiene 'inicio de actividades' | Contiene 'donaciones',2025,4,6
Resolución Exenta SII N° 74 del 26 de Junio del 2025,"Actualiza la nómina de bienes afectos de la Res. Ex. N°127 año 2024, según lo establecido en el artículo 9 de la ley N° 21.420, modificada por el artículo 5° de la ley 21.713",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso74.pdf,resolucion,No Relevante,"La normativa se refiere a la actualización de la nómina de bienes afectos a un impuesto específico sobre ciertos vehículos y aeronaves, sin relación directa con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario general, medios de pago electrónicos, puntos de venta, operadores, comercio electrónico o PSP. Además, no modifica procesos generales que afecten el cumplimiento automatizado de la fintech. Por lo tanto, no cumple reglas de negocio.",2.644,1022,104,1126,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 08 del 15 de Enero del 2025,"Fija tablas de valores de vehículos de transporte terrestre de carga o pasajeros, incluido su remolque, acoplado o carro similar.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso8.pdf,resolucion,No Relevante,"La normativa se refiere exclusivamente a la fijación de valores corrientes en plaza de vehículos motorizados para efectos de cálculo de impuestos a la renta y rentas municipales, sin relación directa con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, puntos de venta, operadores, comercio electrónico o PSP. No modifica procesos generales que afecten el cumplimiento automatizado de la fintech.",2.313,1522,101,1623,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 25 del 03 de Abril del 2025,"Instruye sobre el revalúo de bienes raíces ubicados en comunas o sectores de éstas en que se produzca una ampliación en el límite urbano de un instrumento de planificación territorial, en el período comprendido entre dos reavalúos nacionales.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/circulares/2025/circu25.pdf,circular,No Relevante,"La normativa trata sobre el revalúo de bienes raíces y la actualización de avalúos fiscales en función de cambios en límites urbanos, lo cual está relacionado con el impuesto territorial. No aborda ninguno de los temas específicos vinculados al cumplimiento tributario automatizado para fintech, como boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, puntos de venta, comercio electrónico o PSP. Tampoco modifica procesos generales que afecten directamente el cumplimiento tributario automatizado de la fintech. Por lo tanto, no cumple reglas de negocio para ser considerada relevante.",12.686,4137,129,4266,No Relevante,Contiene 'cumplimiento tributario',2025,1,1
Circular N° 2 del 02 de Enero del 2025,"Imparte instrucciones sobre la información que las entidades financieras deben reportar conforme al nuevo artículo 85 ter del Código Tributario, incorporado por la Ley N° 21.713.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu2.pdf,circular,Relevante,"La Circular N° 2 del 02 de Enero del 2025 establece obligaciones de reporte de información por parte de entidades financieras al SII, relacionadas con la cantidad y monto de abonos en cuentas bancarias, con el fin de detectar posibles subdeclaraciones de ingresos o ilícitos tributarios. Esta normativa impacta directamente en el cumplimiento tributario automatizado, especialmente en la fiscalización y control de ingresos declarados por contribuyentes, y se vincula con temas de inicio de actividades y operadores de medios de pago electrónicos. Por tanto, afecta procesos generales que una fintech debe considerar para su sistema de cumplimiento normativo automatizado.",3.829,5624,142,5766,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'inicio de actividades',2025,3,5
Circular N° 39 del 30 de Abril del 2025,Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.713 a la Ley sobre Impuesto a las Ventas y Servicios en materia de Impuesto al Valor Agregado en las ventas de bienes muebles ubicados en el extranjero.,Subdireccion Normativa Impuestos Indirectos,https://www.sii.cl/normativa_legislacion/circulares/2025/circu39.pdf,circular,Relevante,"La Circular N° 39 del 30 de Abril del 2025 regula aspectos fundamentales del IVA en ventas remotas de bienes situados en el extranjero, incluyendo la responsabilidad tributaria de vendedores remotos y operadores de plataformas digitales, el régimen de tributación simplificada para no domiciliados, el devengo del impuesto, la base imponible, y la interacción entre IVA en venta remota e importación. Estos temas impactan directamente en el cumplimiento tributario automatizado de fintechs que operan con comercio electrónico, plataformas digitales, PSP y medios de pago electrónicos, ya que establecen obligaciones claras para operadores y administradores de plataformas, así como para el registro y declaración del IVA en ventas remotas. Por tanto, la normativa es relevante para el sistema de cumplimiento normativo automatizado.",5.735,8305,172,8477,Relevante,Contiene 'comercio electrónico' | Contiene 'inicio de actividades',2025,2,4
Circular N° 37 del 30 de Abril del 2025,Imparte instrucciones sobre las modificaciones incorporadas por la Ley N° 21.713 en el artículo 9° del Código Tributario. Modifica la Circular N° 4 de 2022.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu37.pdf,circular,No Relevante,"La Circular N° 37 del 30 de Abril del 2025 se enfoca en regular y detallar las formas de representación y comparecencia de los contribuyentes ante el SII, incluyendo mandatos y poderes para trámites tributarios, así como la validez y extinción de dichos mandatos. Aunque trata aspectos de cumplimiento tributario en sentido amplio, no aborda directamente ninguno de los temas específicos relevantes para el sistema automatizado de la fintech, como boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico o PSP. Tampoco modifica procesos generales que afecten directamente el cumplimiento automatizado de la fintech en esos ámbitos. Por lo tanto, no cumple las reglas de negocio para ser catalogada como relevante.",4.601,5348,170,5518,No Relevante,Contiene Artículo 68 del Código Tributario,2025,1,1
Resolución Exenta SII N° 01 del 02 de Enero del 2025,Crea registro de pequeños artesanos exonerados de IVA en las ventas de productos que elaboren con materias primas.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso1.pdf,resolucion,No Relevante,"La normativa crea un registro para pequeños artesanos exonerados de IVA y establece condiciones para su inscripción y mantenimiento en dicho registro, así como la exención de emitir documentación tributaria y presentar formularios 29. Sin embargo, no regula directamente boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, PSP ni procesos generales de cumplimiento tributario automatizado aplicables a fintech. Se trata de un régimen especial para un segmento específico de contribuyentes con exenciones, sin modificar procesos generales que afecten el cumplimiento automatizado de la fintech. Por lo tanto, no cumple reglas de negocio para ser relevante.",3.336,1689,146,1835,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 57 del 05 de Mayo del 2025,Otorga condonación sobre los intereses y multas infraccionales en los casos que se indican,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso57.pdf,resolucion,No Relevante,"La normativa se refiere a la condonación de intereses y multas por retrasos en la presentación de la declaración anual de impuestos a la renta (formulario 22) debido a problemas técnicos en la plataforma del SII. No aborda directamente temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, PSP ni cumplimiento tributario automatizado específico para fintech. Tampoco modifica procesos generales que afecten el cumplimiento automatizado de la fintech en los temas definidos. Por lo tanto, no cumple reglas de negocio.",3.096,1188,128,1316,No Relevante,Contiene 'cumplimiento tributario',2025,1,1
Resolución Exenta SII N° 24 del 21 de Febrero del 2025,"MODIFICA RESOLUCIÓN EX. SII N°54 DE 02 MAYO DE 2024, REEMPLAZANDO ORDEN DE SUBROGANTES DE LA SECRETARÍA GENERAL DEL SERVICIO DE IMPUESTOS INTERNOS",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso24.pdf,resolucion,No Relevante,"La normativa solo modifica el orden de subrogantes de la Secretaría General del SII, lo que corresponde a un procedimiento interno de administración del personal y no afecta procesos generales relacionados con boletas, comprobantes electrónicos, registros, cumplimiento tributario, medios de pago, comercio electrónico o PSP. No cumple reglas de negocio.",2.282,935,77,1012,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 26 del 24 de Febrero del 2025,"AUTORIZA A EDS TICKETS SPA., PARA EMITIR BOLETAS DE SERVICIOS DE INGRESO A ESPECTÁCULOS PÚBLICOS, POR CUENTA DE TERCEROS, EN LA FORMA Y CONDICIONES QUE INDICA.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso26.pdf,resolucion,Relevante,"La resolución autoriza a una empresa para emitir boletas electrónicas de servicios por cuenta de terceros, específicamente para espectáculos públicos, lo que afecta directamente la emisión de boletas electrónicas y el cumplimiento tributario automatizado. Además, establece condiciones y formatos electrónicos que deben ser considerados en el sistema de cumplimiento normativo de la fintech.",2.392,990,79,1069,No Relevante,Contiene 'boletas electrónicas',2025,1,2
Circular N° 26 del 03 de Abril del 2025,Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.641 al artículo 66 del Código Tributario y nuevo artículo 66 bis del mismo código. Complementa Circulares N° 31 de 2007 y N° 31 de 2014.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu26.pdf,circular,Relevante,"La Circular N° 26 del 03 de Abril del 2025 regula procedimientos simplificados y alternativos para la inscripción en el rol único tributario a través de instituciones bancarias o financieras corresponsales, incluyendo obligaciones de reporte y sanciones relacionadas. Esto afecta directamente el cumplimiento tributario automatizado de fintechs que operan con bancos o instituciones financieras, especialmente en la gestión de identificación tributaria, información para inscripción y reporte de operaciones financieras. Además, involucra procesos vinculados a operadores y administradores financieros, lo que es relevante para sistemas de cumplimiento normativo automatizado en fintechs.",3.39,4940,134,5074,No Relevante,Contiene Artículo 68 del Código Tributario,2025,1,1
Resolución Exenta SII N° 22 del 21 de Febrero del 2025,"INSTRUYE SOBRE LA EJECUCIÓN DE PROCEDIMIENTOS DE FISCALIZACIÓN, REVISIÓN O DE OTRO TIPO EN EL MARCO DE LO ESTABLECIDO POR LOS ARTÍCULOS 6 LETRA B Nº 11 Y 65 TER DEL CÓDIGO TRIBUTARIO.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso22.pdf,resolucion,No Relevante,"La resolución se enfoca en la regulación de procedimientos de fiscalización y revisión administrativa a través de medios electrónicos, estableciendo reglas para la interacción entre el SII y los contribuyentes en dichos procesos. Sin embargo, no aborda directamente temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario específico para fintech, medios de pago electrónicos, POS, comercio electrónico o PSP. Tampoco modifica procesos generales que afecten el cumplimiento automatizado de la fintech en los ámbitos definidos. Por lo tanto, no cumple las reglas de negocio para ser considerada relevante.",3.433,2720,130,2850,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 18 del 13 de Febrero del 2025,Aprueba Adendum al Convenio de Intercambio de Información y Colaboración entre el Instituto de Previsión Social y el Servicio de Impuestos Internos.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso18.pdf,resolucion,Relevante,"La normativa incorpora un addendum al convenio de intercambio de información entre el SII y el IPS que incluye el envío mensual de información detallada sobre boletas de prestación de servicios de terceros electrónicas (BTE) y boletas de honorarios electrónicas (BHE). Esto afecta directamente el cumplimiento tributario automatizado de la fintech, especialmente en lo relativo a comprobantes electrónicos y registro de ingresos por honorarios, temas contemplados en el ámbito de boletas y cumplimiento tributario.",2.915,1917,110,2027,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 1 del 02 de Enero del 2025,Imparte instrucciones sobre normas del Código Tributario en materia de aplicación de reajustes e intereses moratorios tras las modificaciones introducidas por la Ley N° 21.713. Modifica la Circular N° 9 de 1988.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu1.pdf,circular,No Relevante,"La normativa trata exclusivamente sobre el cálculo de reajustes e intereses moratorios aplicables a deudas tributarias, aspectos relacionados con sanciones y pagos atrasados de impuestos. No aborda directamente ninguno de los temas definidos como relevantes para el sistema (boletas, comprobantes electrónicos, registros, cumplimiento tributario en sentido operativo, medios de pago electrónicos, POS, comercio electrónico o PSP). Tampoco modifica procesos generales que afecten el cumplimiento automatizado de la fintech en los ámbitos indicados. Por lo tanto, no cumple reglas de negocio para ser considerada relevante.",3.669,5111,124,5235,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 53 del 29 de Abril del 2025,Instruye sobre la obligación de entregar la representación impresa o virtual de la boleta electrónica y/o comprobante de pago electrónico. Deja sin efecto resolución Ex. N° 12 de 2025.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso53.pdf,resolucion,Relevante,"La resolución establece obligaciones específicas sobre la entrega de la representación impresa o virtual de boletas electrónicas y comprobantes de pago electrónicos, lo cual afecta directamente procesos de emisión, entrega y cumplimiento tributario automatizado en fintechs que operan con medios de pago electrónicos y documentos tributarios electrónicos. Además, regula modalidades de entrega virtual mediante diversos medios tecnológicos, impactando sistemas de cumplimiento normativo automatizado relacionados con boletas, comprobantes electrónicos y medios de pago electrónicos.",3.328,1899,106,2005,No Relevante,Contiene 'boletas electrónicas',2025,1,2
Resolución Exenta SII N° 73 del 25 de Junio del 2025,Complementa lista anexa de la resolución exenta n°08 de 2024.,Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso73.pdf,resolucion,No Relevante,"La normativa complementa una lista de valores de vehículos motorizados usados para fines de avalúos, sin relación directa con boletas, comprobantes electrónicos, registros tributarios, medios de pago, puntos de venta, comercio electrónico o cumplimiento tributario automatizado. No modifica procesos generales que afecten el cumplimiento normativo de la fintech.",2.096,1193,81,1274,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 38 del 27 de Marzo del 2025,Fija forma de solicitar ejercicio de la facultad contenida en el inciso quinto del artículo 20 de la Ley sobre impuesto a las ventas y servicios.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso38.pdf,resolucion,No Relevante,"La normativa regula el procedimiento para que contribuyentes soliciten una estimación razonable del impuesto a pagar cuando no pueden determinarlo claramente, lo que corresponde a un trámite administrativo y de fiscalización. No aborda directamente temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, PSP ni cumplimiento tributario automatizado en el contexto fintech. Tampoco modifica procesos generales que afecten el cumplimiento automatizado de la fintech. Por tanto, no cumple reglas de negocio.",2.971,1723,119,1842,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 60 del 07 de Mayo del 2025,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismos públicos que se indican.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso60.pdf,resolucion,No Relevante,"La normativa autoriza a organismos públicos como receptores electrónicos de documentos tributarios electrónicos, lo cual es un procedimiento interno del SII y no modifica procesos generales que afecten directamente el cumplimiento automatizado de la fintech en los temas definidos. No regula boletas, comprobantes electrónicos, medios de pago, ni otros temas relevantes para el sistema.",2.082,730,81,811,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 21 del 10 de Marzo del 2025,Tablas de impuesto único de segunda categoría para el mes de abril de 2025 e información adicional relacionada con dicho tributo.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu21.pdf,circular,No Relevante,"La normativa se refiere exclusivamente a tablas de cálculo y montos del impuesto único de segunda categoría, sin relación directa con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, puntos de venta, operadores, comercio electrónico o PSP. No modifica procesos generales que afecten el cumplimiento automatizado de la fintech.",2.634,2658,86,2744,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 23 del 27 de Marzo del 2025,"Imparte instrucciones sobre el nuevo texto del artículo 64 del Código Tributario, reemplazado por la Ley N° 21.713. Deja sin efecto Circular N° 45 de 2001 y numerales 19) y 20) del apartado IV de la Circular N° 23 de 1975.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu23.pdf,circular,No Relevante,"La Circular N° 23 del 27 de marzo de 2025 se enfoca en la tasación de precios o valores asignados a actos, convenciones u operaciones para efectos tributarios, especialmente en procesos de fiscalización y reorganizaciones empresariales. No aborda directamente ninguno de los temas específicos relevantes para el sistema de cumplimiento normativo automatizado de la fintech, como boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico o PSP. Tampoco modifica procesos generales que afecten el cumplimiento tributario automatizado en el contexto fintech. Por lo tanto, no cumple reglas de negocio para ser catalogada como relevante.",3.819,7167,148,7315,No Relevante,Contiene 'donaciones',2025,1,1
Resolución Exenta SII N° 06 del 09 de Enero del 2025,Fija procedimiento para tramitar solicitudes de ajuste correspondiente o correlativo conforme al N° 8 del Artículo 41 E de la Ley Sobre Impuesto a la Renta. Deja sin efecto la Resolución Ex. SII N° 67 de 2013,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso6.pdf,resolucion,No Relevante,"La normativa regula el procedimiento para solicitudes de ajuste de precios de transferencia conforme a la Ley sobre Impuesto a la Renta, un tema relacionado con fiscalización y ajustes tributarios internacionales, pero no aborda directamente ninguno de los temas específicos definidos (boletas, comprobantes electrónicos, registros, medios de pago, POS, comercio electrónico, PSP, etc.) ni modifica procesos generales de cumplimiento tributario automatizado aplicables a la fintech. Por lo tanto, no cumple reglas de negocio.",2.494,1789,109,1898,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 30 del 17 de Abril del 2025,Informa tabla de cálculos de reajustes y multas para el mes de Mayo 2025. Modifica Circular Nº 22 de 2025,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/circulares/2025/circu30.pdf,circular,No Relevante,"La normativa se limita a informar tablas de cálculos de reajustes y multas para impuestos, sin abordar directamente temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, PSP o cumplimiento tributario automatizado específico para fintech. No modifica procesos generales que afecten el cumplimiento automatizado de la fintech.",2.794,1668,86,1754,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 77 del 26 de Junio del 2025,Establece procedimiento para la obtención de Rut e inicio de actividades,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso77.pdf,resolucion,Relevante,"La Resolución Exenta SII N° 77 del 26 de Junio del 2025 establece procedimientos generales para la obtención de RUT e inicio de actividades, incluyendo la presentación electrónica de formularios en la carpeta tributaria electrónica, requisitos para personas jurídicas, naturales y extranjeras, y la actualización de datos relevantes para el cumplimiento tributario. Estos aspectos impactan directamente en procesos automatizados de cumplimiento tributario, inicio de actividades y registro de contribuyentes, que son temas explícitamente indicados como relevantes para el sistema de cumplimiento normativo automatizado de la fintech. Además, la normativa contempla la digitalización y automatización de trámites, lo que es sustantivo para la operativa de fintechs en materia tributaria.",5.298,17447,163,17610,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,4,6
Resolución Exenta SII N° 19 del 14 de Febrero del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Ancud,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso19.pdf,resolucion,No Relevante,"La normativa se refiere a la autorización de acceso a servicios de interoperabilidad de cartografía digital para una municipalidad, orientada a la gestión del impuesto territorial y funciones municipales. No aborda temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario general, medios de pago electrónicos, puntos de venta, comercio electrónico ni PSP, ni modifica procesos generales que afecten el cumplimiento automatizado de una fintech. Por lo tanto, no cumple reglas de negocio.",2.473,2095,110,2205,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 79 del 26 de Junio del 2025,"Instruye sobre la forma en que los órganos de la administración del estado, operadores y otras entidades que se indican, deberán verificar el cumplimiento del inciso décimo segundo y décimo tercero del artículo 68 del Código Tributario.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso79.pdf,resolucion,Relevante,"La normativa establece obligaciones específicas para operadores, administradores y proveedores de medios de pago electrónicos y plataformas digitales en cuanto a la verificación del inicio de actividades y el cumplimiento tributario de las personas o entidades que contraten sus servicios. Esto afecta directamente procesos de cumplimiento tributario automatizado, uso de APIs para validación y reportes periódicos, todos elementos clave para una fintech que opera en el ámbito de medios de pago electrónicos, PSP y comercio electrónico. Por tanto, representa un cambio general y relevante para el sistema de cumplimiento normativo automatizado.",3.171,2807,122,2929,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,4,6
