nombre,descripcion,fuente,url,tipo_documento,relevancia_predicha,explicacion_predicha,tiempo_ejecucion_seg,tokens_prompt,tokens_respuesta,tokens_totales,relevancia_real,explicacion_real,ano,exitos,peso_real
Resolución Exenta SII N° 26 del 24 de Febrero del 2025,"AUTORIZA A EDS TICKETS SPA., PARA EMITIR BOLETAS DE SERVICIOS DE INGRESO A ESPECTÁCULOS PÚBLICOS, POR CUENTA DE TERCEROS, EN LA FORMA Y CONDICIONES QUE INDICA.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso26.pdf,resolucion,Relevante,"La normativa autoriza a EDS Tickets SPA para emitir boletas de servicios en formato electrónico, lo cual se relaciona directamente con el tema de ""boletas"" y ""comprobantes electrónicos"", ambos relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",2.907,990,67,1057,No Relevante,Contiene 'boletas electrónicas',2025,1,2
Circular N° 26 del 03 de Abril del 2025,Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.641 al artículo 66 del Código Tributario y nuevo artículo 66 bis del mismo código. Complementa Circulares N° 31 de 2007 y N° 31 de 2014.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu26.pdf,circular,Relevante,"La normativa se relaciona directamente con el cumplimiento tributario, específicamente con la inscripción en el Rol Único Tributario (RUT) a través de la carpeta tributaria electrónica, lo cual es relevante para el sistema de cumplimiento normativo automatizado de la fintech. Además, aborda procedimientos simplificados y alternativos para la inscripción en el RUT, lo que puede impactar en los procesos de cumplimiento tributario automatizado.",7.164,4940,97,5037,No Relevante,Contiene Artículo 68 del Código Tributario,2025,1,1
Resolución Exenta SII N° 22 del 21 de Febrero del 2025,"INSTRUYE SOBRE LA EJECUCIÓN DE PROCEDIMIENTOS DE FISCALIZACIÓN, REVISIÓN O DE OTRO TIPO EN EL MARCO DE LO ESTABLECIDO POR LOS ARTÍCULOS 6 LETRA B Nº 11 Y 65 TER DEL CÓDIGO TRIBUTARIO.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso22.pdf,resolucion,No Relevante,"La normativa se centra en procedimientos de fiscalización y revisión tributaria, pero no aborda directamente temas como boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, comercio electrónico, o PSP. No cumple reglas de negocio.",3.942,2720,71,2791,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 18 del 13 de Febrero del 2025,Aprueba Adendum al Convenio de Intercambio de Información y Colaboración entre el Instituto de Previsión Social y el Servicio de Impuestos Internos.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso18.pdf,resolucion,Relevante,"La normativa es relevante porque se refiere a la información de boletas de prestación de servicios de terceros electrónicas (BTE) y boletas de honorarios electrónicas (BHE), que son tipos de comprobantes electrónicos. Además, la normativa implica el intercambio de información que puede afectar el cumplimiento tributario automatizado de la fintech.",3.561,1917,79,1996,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 1 del 02 de Enero del 2025,Imparte instrucciones sobre normas del Código Tributario en materia de aplicación de reajustes e intereses moratorios tras las modificaciones introducidas por la Ley N° 21.713. Modifica la Circular N° 9 de 1988.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu1.pdf,circular,No Relevante,"La normativa se centra en la aplicación de reajustes e intereses moratorios en el contexto del Código Tributario, sin abordar temas directamente relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico o PSP. No cumple reglas de negocio.",3.971,5111,87,5198,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 53 del 29 de Abril del 2025,Instruye sobre la obligación de entregar la representación impresa o virtual de la boleta electrónica y/o comprobante de pago electrónico. Deja sin efecto resolución Ex. N° 12 de 2025.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso53.pdf,resolucion,Relevante,"La normativa se relaciona directamente con la obligación de entregar la representación impresa o virtual de la boleta electrónica y/o comprobante de pago electrónico, lo cual está directamente vinculado con los temas de boletas, comprobantes electrónicos, medios de pago electrónicos y cumplimiento tributario.",3.466,1899,68,1967,No Relevante,Contiene 'boletas electrónicas',2025,1,2
Resolución Exenta SII N° 73 del 25 de Junio del 2025,Complementa lista anexa de la resolución exenta n°08 de 2024.,Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso73.pdf,resolucion,No Relevante,"La normativa se refiere a la complementación de una lista de valores de vehículos motorizados, lo cual no está relacionado con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech. No cumple reglas de negocio.",3.63,1193,62,1255,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 38 del 27 de Marzo del 2025,Fija forma de solicitar ejercicio de la facultad contenida en el inciso quinto del artículo 20 de la Ley sobre impuesto a las ventas y servicios.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso38.pdf,resolucion,No Relevante,"La normativa se centra en el procedimiento para solicitar una estimación razonable del impuesto a pagar bajo ciertas condiciones específicas, lo cual no se relaciona directamente con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",3.087,1723,62,1785,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 60 del 07 de Mayo del 2025,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismos públicos que se indican.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso60.pdf,resolucion,No Relevante,"La normativa se centra en autorizar a ciertos organismos públicos como receptores electrónicos de documentos tributarios electrónicos, lo cual no afecta directamente los procesos generales de cumplimiento automatizado de la fintech en los temas especificados. No cumple reglas de negocio.",2.764,730,61,791,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 21 del 10 de Marzo del 2025,Tablas de impuesto único de segunda categoría para el mes de abril de 2025 e información adicional relacionada con dicho tributo.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu21.pdf,circular,No Relevante,"La normativa se centra en las tablas de impuesto único de segunda categoría y no aborda temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico o PSP. No cumple reglas de negocio.",3.95,2658,78,2736,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 23 del 27 de Marzo del 2025,"Imparte instrucciones sobre el nuevo texto del artículo 64 del Código Tributario, reemplazado por la Ley N° 21.713. Deja sin efecto Circular N° 45 de 2001 y numerales 19) y 20) del apartado IV de la Circular N° 23 de 1975.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu23.pdf,circular,No Relevante,"No cumple reglas de negocio. La normativa se centra en la tasación de precios o valores para determinar impuestos y no aborda directamente ninguno de los temas específicos como boletas, comprobantes electrónicos, registro de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico o PSP.",4.392,7167,80,7247,No Relevante,Contiene 'donaciones',2025,1,1
Resolución Exenta SII N° 06 del 09 de Enero del 2025,Fija procedimiento para tramitar solicitudes de ajuste correspondiente o correlativo conforme al N° 8 del Artículo 41 E de la Ley Sobre Impuesto a la Renta. Deja sin efecto la Resolución Ex. SII N° 67 de 2013,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso6.pdf,resolucion,No Relevante,"La normativa se centra en el procedimiento para tramitar solicitudes de ajuste de precios de transferencia conforme al artículo 41 E de la Ley sobre Impuesto a la Renta, lo cual no está relacionado directamente con los temas especificados como relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",3.203,1789,73,1862,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 30 del 17 de Abril del 2025,Informa tabla de cálculos de reajustes y multas para el mes de Mayo 2025. Modifica Circular Nº 22 de 2025,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/circulares/2025/circu30.pdf,circular,No Relevante,"La normativa se centra en informar sobre tablas de cálculos de reajustes y multas, lo cual no se relaciona directamente con los temas especificados como relevantes para el sistema de cumplimiento normativo automatizado de la fintech. No cumple reglas de negocio.",2.616,1668,63,1731,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 77 del 26 de Junio del 2025,Establece procedimiento para la obtención de Rut e inicio de actividades,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso77.pdf,resolucion,Relevante,"La normativa se relaciona directamente con el ""inicio de actividades"" y el ""cumplimiento tributario"", ya que establece procedimientos para la obtención de RUT y el aviso de inicio de actividades, lo cual es relevante para el sistema de cumplimiento normativo automatizado de la fintech.",4.939,17447,70,17517,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,4,6
Resolución Exenta SII N° 19 del 14 de Febrero del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Ancud,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso19.pdf,resolucion,No Relevante,"La normativa se centra en autorizar el acceso a servicios de cartografía digital para una municipalidad, lo cual no está relacionado con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP. No cumple reglas de negocio.",4.865,2095,84,2179,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 79 del 26 de Junio del 2025,"Instruye sobre la forma en que los órganos de la administración del estado, operadores y otras entidades que se indican, deberán verificar el cumplimiento del inciso décimo segundo y décimo tercero del artículo 68 del Código Tributario.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso79.pdf,resolucion,Relevante,"La normativa es relevante porque se relaciona directamente con el cumplimiento tributario, el inicio de actividades, y los operadores y proveedores de medios de pago electrónico. Establece obligaciones para verificar el inicio de actividades y el cumplimiento tributario de las personas o entidades que contraten servicios de operadores y proveedores de medios de pago electrónico, lo cual afecta el sistema de cumplimiento normativo automatizado de la fintech.",3.816,2807,92,2899,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,4,6
Resolución Exenta SII N° 81 del 30 de Junio del 2025,"Modifica fecha de entrada en vigencia de la Resolución Exenta SIIi N°41 de 2025, que dispone forma de suscripción de la Declaración Jurada exigida por las circulares N° 39 de 1991 y N° 27 de 2007.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso81.pdf,resolucion,No Relevante,"La normativa se centra en modificar la fecha de entrada en vigencia de una resolución relacionada con la suscripción de declaraciones juradas para transacciones electrónicas de importación, lo cual no se alinea directamente con los temas específicos de boletas, comprobantes electrónicos, registro de compra, registro de venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico o PSP. No cumple reglas de negocio.",5.697,1200,107,1307,No Relevante,Contiene 'cumplimiento tributario',2025,1,1
Resolución Exenta SII N° 68 del 19 de Junio del 2025,Crea la oficina de relaciones internacionales.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso68.pdf,resolucion,No Relevante,"La normativa se centra en la creación de una oficina de relaciones internacionales dentro del Servicio de Impuestos Internos, lo cual no está relacionado con los temas específicos de boletas, comprobantes electrónicos, registro de compra, registro de venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico o PSP. No cumple reglas de negocio.",3.842,1292,91,1383,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 65 del 29 de Mayo del 2025,Aprueba Adendum al Convenio de Intercambio de Información y Colaboración entre la Unidad de Análisis Financiero y el Servicio de Impuestos Internos.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso65.pdf,resolucion,No Relevante,No cumple reglas de negocio,1.886,2097,18,2115,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 37 del 26 de Marzo del 2025,Complementa lista anexa de la resolución exenta N°08 de 2024.,Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso37.pdf,resolucion,No Relevante,"La normativa se refiere a la complementación de una lista de valores de vehículos motorizados, lo cual no está relacionado con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",6.82,2763,56,2819,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 24 del 28 de Marzo del 2025,"Nuevas escalas y tasas para la determinación de los impuestos que afectan a los contribuyentes mineros a que se refieren los artículos 23 y 34, N° 2, letra c), de la Ley sobre Impuesto a la Renta.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu24.pdf,circular,No Relevante,"La normativa se centra en las escalas y tasas de impuestos para contribuyentes mineros, lo cual no está relacionado con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech. No cumple reglas de negocio.",2.692,793,62,855,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 54 del 30 de Abril del 2025,"Individualiza a las personas que, en razón de su función o cargo, tienen atribuciones decisorias relevantes o influyen decisivamente en quienes tengan dichas atribuciones, conforme lo dispuesto en el Art. 3° inciso 2° de la Ley N°20.730, que Regula el Lobby y las Gestiones que representen Intereses Particulares ante las autoridades y funcionarios. Deja sin efecto la Resolución Exenta SII N°53, de 02.05.2024.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso54.pdf,resolucion,No Relevante,No cumple reglas de negocio.,1.837,3352,19,3371,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 66 del 11 de Junio del 2025,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismo público que indica.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso66.pdf,resolucion,No Relevante,"La normativa se centra en autorizar a un organismo público como receptor electrónico de documentos tributarios electrónicos, lo cual no modifica procesos generales que afecten el cumplimiento automatizado de la fintech. No cumple con los temas definidos como relevantes.",2.352,676,59,735,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 46 del 12 de Junio del 2025,Informa tabla de cálculos de reajustes y multas para el mes de Julio 2025,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/circulares/2025/circu46.pdf,circular,No Relevante,"La normativa se centra en informar sobre tablas de cálculos de reajustes y multas, lo cual no se relaciona directamente con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech. No cumple reglas de negocio.",2.761,1548,62,1610,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 29 del 06 de Marzo del 2025,"Establece criterios para la proposición, negociación y aceptación de las bases de acuerdo en el procedimiento de mediación entre el Servicio de Impuestos Internos y la Defensoría del Contribuyente.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso29.pdf,resolucion,No Relevante,"La normativa se centra en establecer criterios para la mediación entre el Servicio de Impuestos Internos y la Defensoría del Contribuyente, lo cual no se relaciona directamente con los temas de boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP.",3.755,1827,94,1921,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 11 del 30 de Enero del 2025,"Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.713 a los artículos 10, 41 G y 41 H, todos de la Ley sobre Impuesto a la Renta. Modifica y complementa las Circulares N° 14 de 2014, N° 12 de 2015, y N° 40 de 2016",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu11.pdf,circular,No Relevante,No cumple reglas de negocio.,2.474,6460,19,6479,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 9 del 30 de Enero del 2025,"Informa datos relacionados con la aplicación del sistema de corrección monetaria; reajustabilidad de los saldos de los registros de rentas empresariales, del registro FUR y de los excesos de retiros no imputados y tablas de impuesto global complementario correspondientes al año tributario 2025.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu9.pdf,circular,No Relevante,"La normativa se centra en la corrección monetaria, reajustabilidad de registros de rentas empresariales, y tablas de impuesto global complementario, sin abordar temas directamente relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, comercio electrónico, o PSP. No cumple reglas de negocio.",3.872,2373,87,2460,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 64 del 27 de Mayo del 2025,Delega facultad que indica en la funcionaria que se individualiza,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso64.pdf,resolucion,No Relevante,"La normativa se refiere a la delegación de facultades para absolver posiciones en un juicio específico, lo cual no está relacionado con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech. No cumple reglas de negocio.",2.77,866,63,929,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 3 del 09 de Enero del 2025,"Informa sobre modificación introducida por la letra c) del N° 14 del artículo 4 de la Ley N° 21.713 al artículo 152 de la Ordenanza de Aduanas, en materia de impuesto a las donaciones.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu3.pdf,circular,No Relevante,"La normativa se centra en modificaciones relacionadas con el impuesto a las donaciones y la exención de ciertos trámites para donaciones de mercancías, sin abordar temas directamente relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico o PSP. No cumple reglas de negocio.",3.472,1780,90,1870,No Relevante,Contiene 'donaciones',2025,1,1
Resolución Exenta SII N° 09 del 16 de Enero del 2025,"Fija procedimiento para el giro y pago del impuesto establecido en el artículo 9 de la Ley N° 21.420, modificado por el artículo 5 de la Ley 21.713. Deja sin efecto resolución exenta SII N° 125 de 2022.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso9.pdf,resolucion,No Relevante,"La normativa se centra en el procedimiento para el giro y pago de un impuesto específico sobre bienes de lujo como helicópteros, aviones, yates y vehículos de alto valor. No aborda temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario general, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP. Por lo tanto, no cumple con las reglas de negocio establecidas para ser clasificada como relevante.",4.487,1314,114,1428,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 83 del 03 de Julio del 2025,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismos públicos que se indican.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso83.pdf,resolucion,No Relevante,"La normativa se centra en autorizar a organismos públicos como receptores de documentos tributarios electrónicos, lo cual no afecta directamente los procesos generales de cumplimiento automatizado de la fintech en los temas especificados. No cumple reglas de negocio.",2.794,741,59,800,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 23 del 21 de Febrero del 2025,"Delega facultades en el Subdirector de Asistencia al Contribuyente en la materia que indica y deja sin efecto la Resolución Exenta SII N° 71, de 19.07.2016.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso23.pdf,resolucion,No Relevante,"La normativa se centra en la delegación de facultades dentro del SII para representar al organismo ante el Consejo para la Transparencia. No aborda temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP. No cumple reglas de negocio.",4.103,936,90,1026,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 45 del 12 de Junio del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de junio de 2025 y el 9 de julio de 2025, ambos inclusive.",Subdireccion De Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu45.pdf,circular,No Relevante,"La normativa se refiere al valor de la Unidad de Fomento para un período específico, lo cual no está relacionado con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech. No cumple reglas de negocio.",3.133,1526,60,1586,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 42 del 15 de Mayo del 2025,Informa tabla de cálculos de reajustes y multas para el mes de junio 2025,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/circulares/2025/circu42.pdf,circular,No Relevante,"La normativa se centra en informar sobre tablas de cálculos de reajustes y multas, lo cual no se relaciona directamente con los temas especificados como boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP. No cumple reglas de negocio.",3.683,1590,86,1676,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 25 del 21 de Febrero del 2025,DEFINE ORGANIGRAMA DEL SERVICIO DE IMPUESTOS INTERNOS.,Direccion Nacional,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso25.pdf,resolucion,No Relevante,"La normativa se centra en definir el organigrama del Servicio de Impuestos Internos y no aborda ninguno de los temas específicos relacionados con el cumplimiento tributario automatizado de una fintech, como boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, entre otros. No cumple reglas de negocio.",3.432,1167,78,1245,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 12 del 30 de Enero del 2025,Imparte instrucciones sobre modificaciones incorporadas por la Ley N° 21.713 a diversos artículos de la Ley sobre Impuesto a las Ventas y Servicios. Deja sin efecto las instrucciones contenidas en el N° 6 del Título II de la Circular N° 26 de 2021. Complementa las instrucciones contenidas en la Circular N° 42 de 2020 y en el apartado 3.7.1 del Título II de la Circular N° 61 de 2020.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu12.pdf,circular,Relevante,"La normativa aborda modificaciones en la Ley sobre Impuesto a las Ventas y Servicios que afectan el cumplimiento tributario, incluyendo cambios en el régimen de tributación simplificada para contribuyentes no domiciliados ni residentes en Chile, lo cual es relevante para el sistema de cumplimiento normativo automatizado de la fintech.",3.755,8798,74,8872,Relevante,Contiene 'operadores' | Contiene 'inicio de actividades',2025,2,4
Circular N° 7 del 16 de Enero del 2025,"Imparte instrucciones sobre los artículos 62 y 62 bis del Código Tributario, modificados por la Ley Nº 21.713. Deja sin efecto la Circular N° 46 de 2010.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu7.pdf,circular,No Relevante,"La normativa se centra en el acceso a información bancaria para verificar el cumplimiento de obligaciones tributarias, pero no aborda directamente temas como boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, o PSP, que son los criterios definidos para clasificar como relevante.",3.617,9098,75,9173,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 47 del 10 de Abril del 2025,Aprueba Convenio de Intercambio de Información y Colaboración entre la Subsecretaría de Hacienda y el Servicio de Impuestos Internos.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso47.pdf,resolucion,No Relevante,"La normativa se centra en un convenio de intercambio de información y colaboración entre la Subsecretaría de Hacienda y el Servicio de Impuestos Internos, lo cual no se relaciona directamente con los temas específicos de boletas, comprobantes electrónicos, registro de compra, registro de venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP. No cumple reglas de negocio.",4.448,4070,101,4171,No Relevante,Contiene 'inicio de actividades',2025,1,1
Resolución Exenta SII N° 48 del 17 de Abril del 2025,Aprueba Addendum al Convenio de Intercambio de Información y Colaboración entre la Subsecretaría de Transporte y el Servicio de Impuestos Internos.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso48.pdf,resolucion,No Relevante,"La normativa se centra en un addendum al convenio de intercambio de información y colaboración entre la Subsecretaría de Transporte y el Servicio de Impuestos Internos, sin abordar temas directamente relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP. No cumple reglas de negocio.",4.124,3945,96,4041,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 27 del 04 de Marzo del 2025,Complementa y rectifica en el modo que indica listado anexo de la Resolución Exenta N°07 de 2025.,Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso27.pdf,resolucion,No Relevante,No cumple reglas de negocio,3.101,18841,18,18859,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 70 del 19 de Junio del 2025,Establece procedimiento de registro de empresas certificadoras independientes de acuerdo con el Nº 18 del artículo 8° del Código Tributario.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso70.pdf,resolucion,No Relevante,"No cumple reglas de negocio. La normativa se centra en el procedimiento de registro de empresas certificadoras independientes para emitir certificados de sostenibilidad tributaria, lo cual no se relaciona directamente con los temas especificados como relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",3.222,5119,69,5188,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 40 del 27 de Marzo del 2025,Aprueba Convenio de Intercambio de Información y Colaboración entre la Comisión para el Mercado Financiero y el Servicio de Impuestos Internos.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso40.pdf,resolucion,No Relevante,"La normativa se centra en un convenio de intercambio de información y colaboración entre la Comisión para el Mercado Financiero y el Servicio de Impuestos Internos, lo cual no se relaciona directamente con los temas específicos de boletas, comprobantes electrónicos, registro de compra, registro de venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP. No cumple reglas de negocio.",4.128,6293,102,6395,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 61 del 08 de Mayo del 2025,"Determina que los emiratos árabes unidos no tiene un régimen fiscal preferencial para efectos de la ley sobre impuesto a la renta, en conformidad a lo señalado en el artículo 41 h.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso61.pdf,resolucion,No Relevante,"La normativa se centra en determinar si los Emiratos Árabes Unidos tienen un régimen fiscal preferencial para efectos de la ley sobre impuesto a la renta, lo cual no se relaciona directamente con los temas especificados como relevantes para el sistema de cumplimiento normativo automatizado de la fintech. No cumple reglas de negocio.",3.06,2052,77,2129,No Relevante,No se encontraron reglas de negocio,2025,0,0
