url,tipo_documento,origen,anno,nombre_archivo,fuente,nombre,descripcion
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso88.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_88_del_03_de_agosto_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 88 del 03 de Agosto del 2020,"Habilita plataforma, instruye sobre requisitos y fija procedimiento para solicitar el aporte establecido en el artículo 4° del artículo primero de la Ley N° 21.252."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso87.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_87_del_30_de_julio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 87 del 30 de Julio del 2020,"Establece procedimiento para pago del impuesto a las ventas y servicios que se haya postergado conforme lo dispuesto en res. Ex SII N° 41 y N° 77 de 2020, en virtud de importaciones aceptadas a trámite en los meses que indica."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso86.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_86_del_30_de_julio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 86 del 30 de Julio del 2020,"Designación de oficial de cumplimiento titular y suplente para la coordinación e implementación del sistema preventivo contra delitos funcionarios, lavado de activos y financiamiento del terrorismo. Modifica resolución exenta N° 71 de 2017."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso85.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_85_del_22_de_julio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 85 del 22 de Julio del 2020,Establece forma de determinación del promedio de ingresos brutos a que se refiere la letra b) del N°1 de la letra d) del artículo 14 de la Ley sobre Impuesto a la Renta.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso84.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_84_del_22_de_julio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 84 del 22 de Julio del 2020,"Establece forma y plazo para que las entidades relacionadas que se indican informen a la empresa o sociedad respectiva, el monto total de los ingresos de su giro percibidos o devengados en los ejercicios respectivos y otras rentas que se señalan..."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso83.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_83_del_20_de_julio_del_2020,Departamento De Asesoria Juridica,Resolución Exenta SII N° 83 del 20 de Julio del 2020,Fija procedimiento administrativo a que se deben someter las solicitudes efectuadas por los contribuyentes en el marco de lo Dispuesto en el artículo trigésimo tercero transitorio de la ley N°21.210.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso82.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_82_del_17_de_julio_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 82 del 17 de Julio del 2020,Instruye sobre el procedimiento para acogerse a los regímenes tributarios del artículo 14 de la Ley sobre impuesto a la renta. Deja sin efecto la resolución exenta N° 93 de 22.09.2016.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso81.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_81_del_17_de_julio_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 81 del 17 de Julio del 2020,Autoriza como receptor electrónico de documentos tributarios electrónicos al organismo público que indica.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso80.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_80_del_14_de_julio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 80 del 14 de Julio del 2020,"Establece formulario para declarar y pagar el impuesto sustitutivo de los impuestos finales, aplicable sobre utilidades tributables acumuladas y utilidades reinvertidas que permanezcan en el fondo de utilidades reinvertidas (fur), que establece el artículo vigésimo quinto transitorio de la Ley N° 21.210. Modifica resolución exenta SII N°27 del 25 de febrero del 2009."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso79.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_79_del_14_de_julio_del_2020,Departamento De Asesoria Juridica,Resolución Exenta SII N° 79 del 14 de Julio del 2020,"Designa secretario titular y suplente en el tribunal especial de alzada de los bienes raíces de la primera serie, con jurisdicción en el territorio de la ilustrísima corte de apelaciones de Coyhaique."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso78.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_78_del_09_de_julio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 78 del 09 de Julio del 2020,"Autoriza a corporación alimentos Biobio solidario, Rut Nº 65.115.308-5, para distribuir alimentos a instituciones sin fines de lucro no inscritas en el registro especial de instituciones autorizadas como receptoras de los productos."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso77.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_77_del_08_de_julio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 77 del 08 de Julio del 2020,"Prorroga aplicación de medidas tributarias, en relación al impuesto a las ventas y servicios, a raíz de la catástrofe generada por la propagación del COVID-19 en Chile, para los contribuyentes que se indican."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso76.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_76_del_08_de_julio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 76 del 08 de Julio del 2020,"Prorroga aplicación de medidas tributarias, en relación al impuesto a la renta, a raíz de la catástrofe generada por la propagación del COVID-19 en Chile, para los contribuyentes que se indican."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso75.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_75_del_03_de_julio_del_2020,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 75 del 03 de Julio del 2020,Aprueba Convenio de Intercambio de Información y Colaboración entre la Comisión Administradora del Sistema de Créditos para Estudios Superiores y el Servicio de Impuestos Internos.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso74.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_74_del_02_de_julio_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 74 del 02 de Julio del 2020,Instruye sobre procedimiento para emitir boletas electrónicas y boletas no afectas o exentas electrónicas de ventas y servicios. Deja sin efecto resoluciones que indica.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso73.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_73_del_02_de_julio_del_2020,Departamente De Asesoria Juridica,Resolución Exenta SII N° 73 del 02 de Julio del 2020,"Designa secretario titular y suplente en el tribunal especial de alzada de los bienes raíces de la primera serie, con jurisdicción en el territorio de la ilustrísima corte de apelaciones de Concepción."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso72.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_72_del_02_de_julio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 72 del 02 de Julio del 2020,"Establece forma de cumplir con la obligación de remitir una copia a este Servicio, de la comunicación electrónica efectuada a la Dirección del Trabajo por aquellas empresas que ejecuten la medida subsidiaria señalada en la letra b) del artículo 157 ter del Código del trabajo."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso71.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_71_del_30_de_junio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 71 del 30 de Junio del 2020,"Fija nóminas de agentes retenedores y de contribuyentes sujetos a retención, conforme a resolución Ex. Sii N° 42, de 30 de abril de 2018, que dispuso el cambio de sujeto para el cumplimiento de IVA."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso70.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_70_del_30_de_junio_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 70 del 30 de Junio del 2020,Prorroga vigencia de emisión de los documentos tributarios autorizados en formato papel que indica.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso69.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_69_del_30_de_junio_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 69 del 30 de Junio del 2020,Autoriza como receptor electrónico de documentos tributarios electrónicos al organismo público que indica.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso68.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_68_del_26_de_junio_del_2020,Subdireccion De Avaluaciones,Resolución Exenta SII N° 68 del 26 de Junio del 2020,"Dicta normas sobre condonación de recargos legales de deudas de contribuciones, conforme a lo previsto en el N° 10 del Decreto Supremo 420 de 2020 del Ministerio de Hacienda."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso67.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_67_del_26_de_junio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 67 del 26 de Junio del 2020,"Establece procedimiento sobre declaración y pago del impuesto al valor agregado para contribuyentes no domiciliados ni residentes en Chile, conforme al nuevo párrafo 7° bis de la Ley sobre impuesto a las ventas y servicios."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso66.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_66_del_25_de_junio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 66 del 25 de Junio del 2020,Amplía el plazo para presentar la declaración jurada anual sobre cuentas financieras relacionadas con personas con residencia tributaria en el extranjero.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso65.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_65_del_25_de_junio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 65 del 25 de Junio del 2020,"Exime temporalmente de trámitede legalización y apostillas en los documentos exigidos en la inscripción o actualización de registro voluntario de instituciones financieras extranjeras e internacionales, para efectos de lo previsto en el artículo 59 N° 1, letra b), de la Ley sobre Impuesto a la Renta."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso64.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_64_del_24_de_junio_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 64 del 24 de Junio del 2020,"Exime de la obligación de emitir facturas no afectas o exentas por el transporte de pasajeros y distribución de insumos médicos y cajas de alimentos efectuado mediante furgones de transporte escolar, en el marco del estado de excepción constitucional de catástrofe nacional por causa del COVID - 19."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso63.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_63_del_24_de_junio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 63 del 24 de Junio del 2020,"Instruye sobre cumplimiento de los requisitos, monto y forma de solicitar el beneficio transitorio para los trabajadores independientes, establecido en el artículo primero de la Ley N° 21.242 de 2020."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso62.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_62_del_24_de_junio_del_2020,Direccion De Grandes Contribuyentes,Resolución Exenta SII N° 62 del 24 de Junio del 2020,"Complementa Resolución Exenta SII N°143 de 31 de Diciembre de 2019, en los términos que indica."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso61.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_61_del_17_de_junio_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 61 del 17 de Junio del 2020,Modifica Resolución EX. Sii Nº 49 de 2020 que crea modelo de certificado Nº 66 sobre donaciones asociadas al brote mundial del virus denominado Coronavirus-2 o COVID-19.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso60.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_60_del_09_de_junio_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 60 del 09 de Junio del 2020,Autoriza a proceder conforme al modelo de operación de contabilidad electrónica a los contribuyentes que señala.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso59.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_59_del_01_de_junio_del_2020,Subdireccion Normativa,Resolución Exenta SII N° 59 del 01 de Junio del 2020,Imparte instrucciones sobre consultas de interpretación y aplicación de disposiciones tributarias.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso58.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_58_del_29_de_mayo_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 58 del 29 de Mayo del 2020,"Registro de accionistas que debe ser considerado para los fines de determinar la obligación de retención del impuesto adicional y crea Certificado de Calificación Tributaria de Dividendos. Complementa Resoluciones Exentas SII N°s 80 y N°81, de 2017."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso57.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_57_del_27_de_mayo_del_2020,Subdireccion De Avaluaciones,Resolución Exenta SII N° 57 del 27 de Mayo del 2020,"Rectifica lista anexa de la Resolución Ex. Sii N° 3, de 2020."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso56.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_56_del_26_de_mayo_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 56 del 26 de Mayo del 2020,Instruye sobre cumplimiento de obligaciones tributarias accesorias respecto de hechos gravados beneficiados con la disminución transitoria a 0% de las tasas establecidas en los Artículos 1° numeral 3); 2° y 3° de la Ley sobre impuesto de timbres y estampillas.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso55.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_55_del_20_de_mayo_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 55 del 20 de Mayo del 2020,Regula Inscripción en el Régimen de Tributación Simplificada establecido en el Artículo 35 A del nuevo párrafo 7° Bis de La Ley Sobre Impuesto a las Ventas y Servicios.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso54.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_54_del_18_de_mayo_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 54 del 18 de Mayo del 2020,"Autoriza a la notaria de Santiago, Sra. Valeria del Carmen Ronchera Flores, para emitir boletas de honorarios electrónicas, en la forma que indica."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso53.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_53_del_11_de_mayo_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 53 del 11 de Mayo del 2020,"Amplía el plazo para presentar las Declaraciones Juradas formularios 1847, 1913 y 1926."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso52.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_52_del_08_de_mayo_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 52 del 08 de Mayo del 2020,"Exime a ONG casa de acogida La Esperanza, de la obligación de timbraje en la emisión de certificados por donaciones y fija requisitos que señalan."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso51.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_51_del_07_de_mayo_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 51 del 07 de Mayo del 2020,"Exime a maría ayuda corporación de beneficencia, de la obligación de timbraje en la emisión de certificados por donaciones y fija requisitos que señalan."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso50.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_50_del_04_de_mayo_del_2020,Subdireccion De Asuntos Corporativos,Resolución Exenta SII N° 50 del 04 de Mayo del 2020,"Individualiza a las personas que, en razón de su función o cargo, tengan atribuciones decisorias relevantes o influyan decisivamente en quienes tengan dichas atribuciones, conforme lo dispuesto en el Art. 3° inciso 2° de la Ley N°"
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso49.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_49_del_30_de_abril_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 49 del 30 de Abril del 2020,Crea modelo de certificado Nº 66 sobre donaciones asociadas al brote mundial del virus denominado CORONAVIRUS-2 o COVID-19.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso48.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_48_del_29_de_abril_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 48 del 29 de Abril del 2020,Otorga condonación de las multas infraccionales en los casos que se señalan.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso47.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_47_del_27_de_abril_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 47 del 27 de Abril del 2020,Autoriza a proceder conforme al modelo de operación de contabilidad electrónica a los contribuyentes que señala.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso46.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_46_del_27_de_abril_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 46 del 27 de Abril del 2020,Autoriza como receptores electrónicos de documentos tributarios electrónicos a los organismos públicos que indica.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso45.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_45_del_24_de_abril_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 45 del 24 de Abril del 2020,Establece la forma en que los contribuyentes podrán acogerse a al régimen de depreciación instantánea establecida en los artículos vigésimo primero transitorio y vigésimo segundo transitorio de la Ley N° 21.210 que moderniza la Legislación Tributaria.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso44.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_44_del_24_de_abril_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 44 del 24 de Abril del 2020,"Establece comunicaciones, verificaciones, obligaciones de información y de registro, y modelo de certificado, por aplicación de la Ley Nº 21.207 sobre Ley de Donaciones para las micro, pequeñas y medianas empresas (MIPYMES)."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso43.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_43_del_20_de_abril_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 43 del 20 de Abril del 2020,"Ejercicio de opción de contribuyentes que tributan en renta presunta para tributar en base a renta efectiva por las rentas obtenidas en el ejercicio comercial 2019 conforme al Decreto Supremo N° 553, del Ministerio de Hacienda, publicado en el Diario Oficial el día 18 de abril de 2020 que modifica el Decreto Supremo Nº 420, del Ministerio de Hacienda."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso42.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_42_del_20_de_abril_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 42 del 20 de Abril del 2020,"Autoriza a Corporación Red de Alimentos, RUT Nº 65.020.518-9, para distribuir alimentos, pañales y otros artículos de primera necesidad a instituciones sin fines de lucro no inscritas en el registro especial de instituciones autorizadas como receptoras de los productos"
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso41.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_41_del_13_de_abril_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 41 del 13 de Abril del 2020,"Aplica medidas tributaria, en relación al impuesto a las ventas y servicios, a raíz de la catástrofe generada por la propagación del COVID-19 en Chile."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso40.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_40_del_13_de_abril_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 40 del 13 de Abril del 2020,"Establece medidas tributarias, en relación al impuesto a la renta, a raíz de la catástrofe generada por la propagación del COVID-19 en Chile."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso39.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_39_del_09_de_abril_del_2020,Subdireccion De Administracion,Resolución Exenta SII N° 39 del 09 de Abril del 2020,Complementa Resolución exenta N° 1 de 2020 en el sentido que indica
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso38.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_38_del_03_de_abril_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 38 del 03 de Abril del 2020,"Establece forma y oportunidad para presentar las declaraciones juradas que informan operaciones de derivados, conforme a los artículos 13 de la Ley N° 20.544, de 2011 y vigésimo transitorio de la Ley N° 21.210, de 2020."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso37.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_37_del_02_de_abril_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 37 del 02 de Abril del 2020,Amplía el plazo para presentar las declaraciones juradas que se indican.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso36.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_36_del_27_de_marzo_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 36 del 27 de Marzo del 2020,Declara término de giro según lo dispuesto en el inciso final del artículo 69 del código tributario.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso35.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_35_del_26_de_marzo_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 35 del 26 de Marzo del 2020,"Amplía el plazo para presentar Declaraciones Juradas N°1933, N°3225 y N° 3226."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso34.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_34_del_25_de_marzo_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 34 del 25 de Marzo del 2020,"Resuelve solicitud de Importadora de Tabacos Austral Ltda., en orden a prorrogar a su respecto, el plazo establecido para implementar el sistema de marcación establecido en el artículo 60 quinquies del Código Tributario y 13 bis del D.L. N° 828, de 1974."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso33.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_33_del_24_de_marzo_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 33 del 24 de Marzo del 2020,Autoriza modalidad de timbraje de guías de despacho en formato papel en la forma que indica.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso32.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_32_del_23_de_marzo_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 32 del 23 de Marzo del 2020,Amplía el plazo para presentar las Declaraciones Juradas que se indican.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso31.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_31_del_18_de_marzo_del_2020,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 31 del 18 de Marzo del 2020,Aprueba Convenio de Colaboración entre Banco Central de Chile y el Servicio de Impuestos Internos para el Cruce de Bases de Datos para fines de Investigación Aplicada.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso30.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_30_del_18_de_marzo_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 30 del 18 de Marzo del 2020,"Amplía el plazo para presentar la Declaración Jurada Anual sobre rentas del art. 42 Nº 1 (sueldos), otros componentes de la remuneración y retenciones del impuesto único de segunda categoría de la Ley de la Renta, formulario N°1887"
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso29.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_29_del_11_de_marzo_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 29 del 11 de Marzo del 2020,"Exime a organización no gubernamental de desarrollo canales “ONG CANALES”, de la obligación de timbraje en la emisión de certificados por donaciones y fija requisitos que señalan."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso28.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_28_del_28_de_febrero_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 28 del 28 de Febrero del 2020,"Autoriza al notario público de Cauquenes, Sr. José Antonio Martínez Demandes, para emitir boletas de honorarios electrónicas, en la forma que indica."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso27.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_27_del_28_de_febrero_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 27 del 28 de Febrero del 2020,"Autoriza al notario público de Osorno, Sr. Abdallah Fernandez Atuez, para emitir boletas de honorarios electrónicas, en la forma que indica."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso26.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_26_del_28_de_febrero_del_2020,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 26 del 28 de Febrero del 2020,"Autoriza al notario público de Antofagasta, Sr. Gonzalo Martín Hurtado Peralta, para emitir boletas de honorarios electrónicas, en la forma que indica."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso25.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_25_del_19_de_febrero_del_2020,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 25 del 19 de Febrero del 2020,Aprueba Addendum Modificación Convenio de Colaboración entre Tesorería General de la República y Servicio de Impuestos Internos
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso24.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_24_del_14_de_febrero_del_2020,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 24 del 14 de Febrero del 2020,"Establece Sistema para la determinación del Crédito Fiscal del Artículo 23 del D.L. N° 825 de 1974, Ley sobre Impuesto a las Ventas y Servicios en los casos que indica."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso23.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_23_del_12_de_febrero_del_2020,Subdireccion Normativa,Resolución Exenta SII N° 23 del 12 de Febrero del 2020,Establece escala de tasas conforme al precio internacional de los minerales que se indican y para los efectos que se señalan.
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso22.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_22_del_12_de_febrero_del_2020,Secretaria General,Resolución Exenta SII N° 22 del 12 de Febrero del 2020,Modifica Subrogancia de Secretaría General
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso21.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_21_del_11_de_febrero_del_2020,Departamento De Asesoria Juridica,Resolución Exenta SII N° 21 del 11 de Febrero del 2020,"Designa secretario titular y suplente en tribunal especial de alzada de los Bienes Raíces de la Segunda Serie, con Jurisdicción en el Territorio de la Ilustrísima Corte de Apelaciones de Valdivia."
https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso20.pdf,resolucion,resoluciones_2020.csv,2020,resolución_exenta_sii_n_20_del_07_de_febrero_del_2020,Subdireccion De Asistencia,Resolución Exenta SII N° 20 del 07 de Febrero del 2020,Autoriza a proceder conforme al Modelo de Operación de Contabilidad Electrónica a los contribuyentes que señala.
