nombre,descripcion,fuente,url,tipo_documento,relevancia_predicha,explicacion_predicha,tiempo_ejecucion_seg,tokens_prompt,tokens_respuesta,tokens_totales,relevancia_real,explicacion_real,ano,exitos,peso_real
Circular N° 29 del 10 de Abril del 2025,"Informa porcentaje de reajuste a aplicar a los impuestos anuales a la renta a declarar y pagar en el año tributario 2025, de acuerdo con lo dispuesto en el artículo 72 de la Ley sobre Impuesto a la Renta.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu29.pdf,circular,No Relevante,"No cumple reglas de negocio. La normativa solo informa el porcentaje de reajuste aplicable a los impuestos anuales a la renta, sin afectar directamente procesos de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP.",2.66,688,77,765,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 16 del 10 de Febrero del 2025,Informa datos relacionados con la aplicación del sistema de corrección monetaria. Cotizaciones de monedas de oro al 31.12.2024. Complementa Circular N° 9 de 2025.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu16.pdf,circular,No Relevante,"La normativa se refiere exclusivamente a la información sobre cotizaciones de monedas de oro para efectos de corrección monetaria según el artículo 41 de la Ley sobre Impuesto a la Renta, sin relación directa con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico o PSP. No cumple reglas de negocio.",3.888,687,94,781,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 33 del 13 de Marzo del 2025,Establece escala de tasas conforme al precio internacional de los minerales que se indican y para los efectos que se señalan.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso33.pdf,resolucion,No Relevante,"La normativa se refiere a la determinación de escalas de tasas para el cálculo de impuestos aplicables a pequeños mineros artesanales según el precio internacional de minerales, sin abordar temas de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No cumple reglas de negocio.",3.161,1712,89,1801,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 33 del 17 de Abril del 2025,"Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.713 a los números 4, 6, 9, 10, 12, 17, 22 y 27 del artículo 97 del Código Tributario. Modifica las Circulares N° 63 de 2001 y N° 34 de 2022.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu33.pdf,circular,Relevante,"La Circular N° 33 del 17 de Abril del 2025 imparte instrucciones sobre modificaciones legales que afectan directamente temas como boletas, comprobantes electrónicos, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, y comercio electrónico. Específicamente, regula infracciones y sanciones relacionadas con la emisión, uso y autorización de boletas, facturas y otros documentos tributarios electrónicos, el envío de información electrónica al SII, la prohibición de emisión de documentos tributarios durante sanciones, la suspensión de acceso a proveedores de servicios de pago, y la clausura de sitios web o plataformas virtuales. Estas materias impactan directamente los procesos de cumplimiento tributario automatizado de una fintech.",4.097,12118,163,12281,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'comercio electrónico' | Contiene 'inicio de actividades' | Contiene 'donaciones',2025,4,6
Resolución Exenta SII N° 74 del 26 de Junio del 2025,"Actualiza la nómina de bienes afectos de la Res. Ex. N°127 año 2024, según lo establecido en el artículo 9 de la ley N° 21.420, modificada por el artículo 5° de la ley 21.713",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso74.pdf,resolucion,No Relevante,"La normativa se limita a actualizar la nómina de bienes afectos a un impuesto específico sobre vehículos, aeronaves y yates, sin modificar procesos generales de cumplimiento tributario, boletas, comprobantes electrónicos, registros de compra/venta, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No cumple reglas de negocio.",2.168,1022,81,1103,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 08 del 15 de Enero del 2025,"Fija tablas de valores de vehículos de transporte terrestre de carga o pasajeros, incluido su remolque, acoplado o carro similar.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso8.pdf,resolucion,No Relevante,"No cumple reglas de negocio. La normativa fija tablas de valores de vehículos para efectos de presunción de renta y cálculo de impuestos asociados a vehículos de transporte, pero no regula ni modifica procesos relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP.",2.817,1522,88,1610,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 25 del 03 de Abril del 2025,"Instruye sobre el revalúo de bienes raíces ubicados en comunas o sectores de éstas en que se produzca una ampliación en el límite urbano de un instrumento de planificación territorial, en el período comprendido entre dos reavalúos nacionales.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/circulares/2025/circu25.pdf,circular,No Relevante,"La normativa instruye sobre el revalúo de bienes raíces en función de ampliaciones de límites urbanos y procedimientos de tasación fiscal, sin abordar temas de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No cumple reglas de negocio.",2.572,4137,84,4221,No Relevante,Contiene 'cumplimiento tributario',2025,1,1
Circular N° 2 del 02 de Enero del 2025,"Imparte instrucciones sobre la información que las entidades financieras deben reportar conforme al nuevo artículo 85 ter del Código Tributario, incorporado por la Ley N° 21.713.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu2.pdf,circular,Relevante,"La Circular N° 2 del 02 de Enero del 2025 regula la obligación de reporte de abonos en cuentas bancarias y otros productos financieros por parte de entidades financieras al SII, conforme al nuevo artículo 85 ter del Código Tributario. Esta obligación afecta directamente el cumplimiento tributario automatizado de una fintech, ya que involucra la identificación de titulares, el reporte de movimientos relevantes (abonos), la exigencia de inicio de actividades para ciertos usuarios de medios de pago electrónicos y plataformas, y la interacción con operadores y administradores de medios de pago electrónico. Además, establece sanciones y procedimientos que impactan los sistemas de cumplimiento normativo automatizado. Por lo tanto, la normativa se relaciona directamente con los temas definidos como relevantes.",4.149,5624,165,5789,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'inicio de actividades',2025,3,5
Circular N° 39 del 30 de Abril del 2025,Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.713 a la Ley sobre Impuesto a las Ventas y Servicios en materia de Impuesto al Valor Agregado en las ventas de bienes muebles ubicados en el extranjero.,Subdireccion Normativa Impuestos Indirectos,https://www.sii.cl/normativa_legislacion/circulares/2025/circu39.pdf,circular,Relevante,"La circular regula aspectos tributarios aplicables a ventas remotas de bienes muebles ubicados en el extranjero, incluyendo instrucciones sobre el devengo, declaración y pago del IVA, la responsabilidad de operadores de plataformas digitales, el uso de medios de pago electrónicos, el régimen simplificado para no residentes, y la interacción con el comercio electrónico. Estos temas impactan directamente en el cumplimiento tributario automatizado de una fintech que opera en comercio electrónico, medios de pago electrónicos, y plataformas de intermediación, por lo que la normativa es relevante según las reglas de negocio.",3.698,8305,123,8428,Relevante,Contiene 'comercio electrónico' | Contiene 'inicio de actividades',2025,2,4
Circular N° 37 del 30 de Abril del 2025,Imparte instrucciones sobre las modificaciones incorporadas por la Ley N° 21.713 en el artículo 9° del Código Tributario. Modifica la Circular N° 4 de 2022.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu37.pdf,circular,No Relevante,"La normativa se refiere a la forma y requisitos para la representación de contribuyentes ante el SII, incluyendo mandatos digitales y procedimientos de acreditación de representación. No regula ni modifica directamente procesos relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. Por tanto, no afecta directamente el sistema de cumplimiento normativo automatizado de la fintech según los criterios definidos.",2.83,5348,112,5460,No Relevante,Contiene Artículo 68 del Código Tributario,2025,1,1
Resolución Exenta SII N° 01 del 02 de Enero del 2025,Crea registro de pequeños artesanos exonerados de IVA en las ventas de productos que elaboren con materias primas.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso1.pdf,resolucion,No Relevante,"La normativa crea un registro de pequeños artesanos exonerados de IVA y regula su inscripción, permanencia y exclusión, así como la exención de emitir documentación tributaria y presentar formularios mensuales de IVA. Sin embargo, está dirigida exclusivamente a un grupo específico de contribuyentes (pequeños artesanos) y no modifica procesos generales de cumplimiento tributario automatizado aplicables a la fintech ni a los sistemas de boletas, comprobantes electrónicos, medios de pago electrónicos, POS, comercio electrónico u operadores/PSP en general. No cumple reglas de negocio.",13.545,1689,129,1818,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 57 del 05 de Mayo del 2025,Otorga condonación sobre los intereses y multas infraccionales en los casos que se indican,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso57.pdf,resolucion,No Relevante,"La normativa se refiere a la condonación de intereses y multas por retrasos en la presentación de la declaración anual de impuestos a la renta (Formulario 22) debido a problemas técnicos en la plataforma del SII. No regula ni modifica procesos relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. Se trata de una medida excepcional y transitoria sobre sanciones, no sobre procesos generales de cumplimiento automatizado relevantes para la fintech.",3.15,1188,126,1314,No Relevante,Contiene 'cumplimiento tributario',2025,1,1
Resolución Exenta SII N° 24 del 21 de Febrero del 2025,"MODIFICA RESOLUCIÓN EX. SII N°54 DE 02 MAYO DE 2024, REEMPLAZANDO ORDEN DE SUBROGANTES DE LA SECRETARÍA GENERAL DEL SERVICIO DE IMPUESTOS INTERNOS",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso24.pdf,resolucion,No Relevante,"La normativa solo modifica el orden de subrogancia de funcionarios en la Secretaría General del SII, sin afectar procesos generales ni temas relacionados con cumplimiento tributario automatizado, boletas, comprobantes electrónicos, registros, medios de pago, POS, operadores, comercio electrónico o PSP. No cumple reglas de negocio.",2.429,935,75,1010,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 26 del 24 de Febrero del 2025,"AUTORIZA A EDS TICKETS SPA., PARA EMITIR BOLETAS DE SERVICIOS DE INGRESO A ESPECTÁCULOS PÚBLICOS, POR CUENTA DE TERCEROS, EN LA FORMA Y CONDICIONES QUE INDICA.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso26.pdf,resolucion,No Relevante,"La resolución autoriza individualmente a EDS TICKETS SPA para emitir boletas de servicios por cuenta de terceros, pero no modifica ni introduce cambios generales en los procesos de emisión de boletas, comprobantes electrónicos, ni en el cumplimiento tributario aplicable a todas las fintech o sistemas automatizados. Se trata de una autorización particular y no de una normativa de alcance general.",2.325,990,89,1079,No Relevante,Contiene 'boletas electrónicas',2025,1,2
Circular N° 26 del 03 de Abril del 2025,Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.641 al artículo 66 del Código Tributario y nuevo artículo 66 bis del mismo código. Complementa Circulares N° 31 de 2007 y N° 31 de 2014.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu26.pdf,circular,Relevante,"La circular regula procedimientos y obligaciones para la inscripción en el Rol Único Tributario (RUT) mediante la carpeta tributaria electrónica, incluyendo procedimientos simplificados y alternativos, así como obligaciones de información y sanciones para instituciones bancarias y financieras que actúan como intermediarios en operaciones financieras, incluyendo corresponsalía bancaria. Esto afecta directamente el cumplimiento tributario automatizado de una fintech, especialmente en lo relativo a inicio de actividades, cumplimiento tributario, operadores y administradores, y medios de pago electrónicos, todos temas expresamente definidos como relevantes.",4.981,4940,123,5063,No Relevante,Contiene Artículo 68 del Código Tributario,2025,1,1
Resolución Exenta SII N° 22 del 21 de Febrero del 2025,"INSTRUYE SOBRE LA EJECUCIÓN DE PROCEDIMIENTOS DE FISCALIZACIÓN, REVISIÓN O DE OTRO TIPO EN EL MARCO DE LO ESTABLECIDO POR LOS ARTÍCULOS 6 LETRA B Nº 11 Y 65 TER DEL CÓDIGO TRIBUTARIO.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso22.pdf,resolucion,No Relevante,"La resolución regula procedimientos de fiscalización y revisión administrativa del SII, estableciendo reglas para la tramitación electrónica y remota de estos procesos, pero no introduce cambios directos en boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. Se trata de procedimientos internos de fiscalización y notificación, no de procesos generales que afecten el cumplimiento automatizado de la fintech.",2.929,2720,110,2830,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 18 del 13 de Febrero del 2025,Aprueba Adendum al Convenio de Intercambio de Información y Colaboración entre el Instituto de Previsión Social y el Servicio de Impuestos Internos.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso18.pdf,resolucion,No Relevante,"La normativa aprueba un adendum a un convenio de intercambio de información entre el SII y el Instituto de Previsión Social, enfocado en la entrega de información sobre boletas de honorarios electrónicas y boletas de prestación de servicios de terceros electrónicas para fines previsionales. Si bien menciona boletas electrónicas, la finalidad es el traspaso de información entre organismos públicos para la gestión de beneficios previsionales, no regula ni modifica procesos generales de emisión, registro, cumplimiento tributario, ni afecta el funcionamiento automatizado de la fintech en los temas definidos.",3.202,1917,128,2045,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 1 del 02 de Enero del 2025,Imparte instrucciones sobre normas del Código Tributario en materia de aplicación de reajustes e intereses moratorios tras las modificaciones introducidas por la Ley N° 21.713. Modifica la Circular N° 9 de 1988.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu1.pdf,circular,No Relevante,"La circular trata sobre la aplicación de reajustes e intereses moratorios para deudas tributarias, pero no regula ni modifica procesos directamente relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. Se refiere a la metodología de cálculo de intereses por mora en el pago de impuestos, lo que no afecta directamente los sistemas de cumplimiento normativo automatizado de una fintech en los temas definidos.",5.361,5111,119,5230,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 53 del 29 de Abril del 2025,Instruye sobre la obligación de entregar la representación impresa o virtual de la boleta electrónica y/o comprobante de pago electrónico. Deja sin efecto resolución Ex. N° 12 de 2025.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso53.pdf,resolucion,Relevante,"La normativa instruye sobre la obligación de entregar la representación impresa o virtual de la boleta electrónica y/o comprobante de pago electrónico, regula procedimientos de entrega y visualización de estos documentos, y establece sanciones por incumplimiento. Esto afecta directamente los procesos de cumplimiento tributario automatizado de una fintech, especialmente en lo relativo a boletas, comprobantes electrónicos, medios de pago electrónicos y POS.",2.157,1899,94,1993,No Relevante,Contiene 'boletas electrónicas',2025,1,2
Resolución Exenta SII N° 73 del 25 de Junio del 2025,Complementa lista anexa de la resolución exenta n°08 de 2024.,Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso73.pdf,resolucion,No Relevante,"No cumple reglas de negocio. La normativa complementa una lista de valores de vehículos motorizados para fines de tasación y permisos, sin relación directa con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP.",2.247,1193,77,1270,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 38 del 27 de Marzo del 2025,Fija forma de solicitar ejercicio de la facultad contenida en el inciso quinto del artículo 20 de la Ley sobre impuesto a las ventas y servicios.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso38.pdf,resolucion,No Relevante,"La normativa regula el procedimiento para que los contribuyentes soliciten al SII la estimación razonable del impuesto a pagar cuando no pueden determinarlo, pero no modifica ni regula directamente procesos relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. Se trata de un procedimiento administrativo específico y excepcional, no de un cambio general que afecte el sistema de cumplimiento normativo automatizado de la fintech.",2.77,1723,116,1839,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 60 del 07 de Mayo del 2025,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismos públicos que se indican.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso60.pdf,resolucion,No Relevante,"La normativa autoriza individualmente a ciertos organismos públicos como receptores electrónicos de documentos tributarios electrónicos, pero no modifica procesos generales ni introduce cambios normativos aplicables de manera general al cumplimiento tributario automatizado de la fintech. Se trata de una autorización específica y no de una regulación general sobre boletas, comprobantes electrónicos, o los demás temas definidos.",2.796,730,84,814,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 21 del 10 de Marzo del 2025,Tablas de impuesto único de segunda categoría para el mes de abril de 2025 e información adicional relacionada con dicho tributo.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu21.pdf,circular,No Relevante,"No cumple reglas de negocio. La normativa se refiere a tablas de impuesto único de segunda categoría y procedimientos de cálculo de tributos personales, sin relación directa con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado de fintech, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP.",2.399,2658,79,2737,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 23 del 27 de Marzo del 2025,"Imparte instrucciones sobre el nuevo texto del artículo 64 del Código Tributario, reemplazado por la Ley N° 21.713. Deja sin efecto Circular N° 45 de 2001 y numerales 19) y 20) del apartado IV de la Circular N° 23 de 1975.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu23.pdf,circular,No Relevante,"La Circular N° 23 del 27 de Marzo del 2025 imparte instrucciones sobre la aplicación del artículo 64 del Código Tributario, relativo a la tasación de precios o valores en actos, convenciones u operaciones para efectos tributarios, especialmente en reorganizaciones empresariales, fusiones, divisiones y valoración de bienes raíces. No regula ni modifica procesos directamente relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. Por tanto, no cumple con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",4.028,7167,154,7321,No Relevante,Contiene 'donaciones',2025,1,1
Resolución Exenta SII N° 06 del 09 de Enero del 2025,Fija procedimiento para tramitar solicitudes de ajuste correspondiente o correlativo conforme al N° 8 del Artículo 41 E de la Ley Sobre Impuesto a la Renta. Deja sin efecto la Resolución Ex. SII N° 67 de 2013,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso6.pdf,resolucion,No Relevante,"La normativa regula el procedimiento para tramitar solicitudes de ajuste correlativo por precios de transferencia en operaciones con partes relacionadas en el extranjero, conforme al artículo 41 E de la Ley sobre Impuesto a la Renta. No trata temas de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. No cumple reglas de negocio.",4.787,1789,102,1891,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 30 del 17 de Abril del 2025,Informa tabla de cálculos de reajustes y multas para el mes de Mayo 2025. Modifica Circular Nº 22 de 2025,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/circulares/2025/circu30.pdf,circular,No Relevante,"No cumple reglas de negocio. La circular informa tablas de reajustes y multas generales para impuestos, sin modificar ni referirse explícitamente a boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. Se trata de información general sobre recargos y reajustes, no de cambios normativos que afecten procesos automatizados de la fintech.",2.965,1668,100,1768,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 77 del 26 de Junio del 2025,Establece procedimiento para la obtención de Rut e inicio de actividades,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso77.pdf,resolucion,Relevante,"La resolución establece procedimientos generales y especiales para la obtención de RUT e inicio de actividades, ambos procesos fundamentales y obligatorios para el cumplimiento tributario de cualquier contribuyente, incluyendo fintechs. El inicio de actividades es un hito clave que habilita la emisión de boletas, comprobantes electrónicos, registros de compra y venta, y la operación formal de medios de pago electrónicos, POS, comercio electrónico y PSP. La normativa afecta directamente los procesos automatizados de cumplimiento tributario de la fintech, ya que regula los requisitos, procedimientos y documentación para inscribirse y comenzar actividades ante el SII, lo que es condición previa para operar legalmente y cumplir con las obligaciones tributarias automatizadas.",792.001,17447,152,17599,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,4,6
Resolución Exenta SII N° 19 del 14 de Febrero del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Ancud,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso19.pdf,resolucion,No Relevante,"La normativa autoriza el acceso a servicios de cartografía digital para una municipalidad y regula el uso de información territorial, sin tratar temas de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario general, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. No cumple reglas de negocio.",2.869,2095,82,2177,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 79 del 26 de Junio del 2025,"Instruye sobre la forma en que los órganos de la administración del estado, operadores y otras entidades que se indican, deberán verificar el cumplimiento del inciso décimo segundo y décimo tercero del artículo 68 del Código Tributario.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso79.pdf,resolucion,Relevante,"La resolución instruye a operadores, administradores y proveedores de medios de pago electrónico, así como a operadores de plataformas digitales de intermediación, sobre la verificación y acreditación del inicio de actividades y cumplimiento tributario de quienes contraten sus servicios. Establece procedimientos automatizables (consultas API, reportes periódicos, validaciones masivas) que afectan directamente el cumplimiento tributario automatizado de una fintech, especialmente en lo relativo a medios de pago electrónicos, operadores, administradores y comercio electrónico.",3.049,2807,115,2922,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,4,6
Resolución Exenta SII N° 81 del 30 de Junio del 2025,"Modifica fecha de entrada en vigencia de la Resolución Exenta SIIi N°41 de 2025, que dispone forma de suscripción de la Declaración Jurada exigida por las circulares N° 39 de 1991 y N° 27 de 2007.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso81.pdf,resolucion,No Relevante,"La normativa se refiere exclusivamente a la modificación de la fecha de entrada en vigencia de una resolución sobre la forma de suscripción de declaraciones juradas relacionadas con operaciones de importación y el impuesto sustitutivo de documentos asociados a créditos para importaciones. No regula ni modifica procesos generales sobre boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP, por lo que no cumple con los criterios definidos para ser considerada relevante para el sistema de cumplimiento normativo automatizado de una fintech.",2.795,1200,129,1329,No Relevante,Contiene 'cumplimiento tributario',2025,1,1
Resolución Exenta SII N° 68 del 19 de Junio del 2025,Crea la oficina de relaciones internacionales.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso68.pdf,resolucion,No Relevante,"No cumple reglas de negocio. La normativa solo crea una oficina interna de relaciones internacionales en el SII y regula su funcionamiento, sin modificar ni afectar directamente procesos de cumplimiento tributario automatizado ni ninguno de los temas definidos como relevantes.",2.203,1292,59,1351,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 65 del 29 de Mayo del 2025,Aprueba Adendum al Convenio de Intercambio de Información y Colaboración entre la Unidad de Análisis Financiero y el Servicio de Impuestos Internos.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso65.pdf,resolucion,No Relevante,"La normativa aprueba un adendum a un convenio de intercambio de información y colaboración entre la Unidad de Análisis Financiero y el SII, enfocado en el intercambio de datos sobre diligencia debida, conocimiento del cliente y cumplimiento de obligaciones de instituciones financieras. No regula ni modifica directamente procesos generales relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. Se trata de un acuerdo institucional y de colaboración, no de una modificación normativa que afecte el cumplimiento automatizado de la fintech.",3.374,2097,137,2234,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 37 del 26 de Marzo del 2025,Complementa lista anexa de la resolución exenta N°08 de 2024.,Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso37.pdf,resolucion,No Relevante,"La normativa complementa una lista de valores de vehículos motorizados para fines de tasación y permisos, sin relación directa con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No cumple reglas de negocio.",2.243,2763,77,2840,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 24 del 28 de Marzo del 2025,"Nuevas escalas y tasas para la determinación de los impuestos que afectan a los contribuyentes mineros a que se refieren los artículos 23 y 34, N° 2, letra c), de la Ley sobre Impuesto a la Renta.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu24.pdf,circular,No Relevante,"La normativa se refiere exclusivamente a la determinación de escalas y tasas de impuestos para contribuyentes mineros y a la obligación de retención de impuestos por parte de compradores de productos mineros, sin abordar temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico o PSP. No cumple reglas de negocio.",2.456,793,100,893,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 54 del 30 de Abril del 2025,"Individualiza a las personas que, en razón de su función o cargo, tienen atribuciones decisorias relevantes o influyen decisivamente en quienes tengan dichas atribuciones, conforme lo dispuesto en el Art. 3° inciso 2° de la Ley N°20.730, que Regula el Lobby y las Gestiones que representen Intereses Particulares ante las autoridades y funcionarios. Deja sin efecto la Resolución Exenta SII N°53, de 02.05.2024.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso54.pdf,resolucion,No Relevante,"La normativa se limita a individualizar funcionarios sujetos a la Ley de Lobby y no regula ni modifica procesos relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No cumple reglas de negocio.",2.801,3352,76,3428,No Relevante,No se encontraron reglas de negocio,2025,0,0
